player_id,frag_starting,play_time,points,success_3p,try_3p,success_2p,try_2p,dunk,success_ft,try_ft,faul,faul_receive,rebound_offense,rebound_defense,rebound_total,turn_over,assist,steel,block,block_receive,fast_break_points,points_from_turn_over,2p_inside_points,second_chance_points,frag_6man,period,position,probability_6man
8539,184,97218,0.005420807,0.000390874,0.001141764,0.001892654,0.004577342,0,0.000462877,0.000771462,0.000966899,0.001069761,0.00026744,0.001440063,0.001707503,0.0006686,0.001234339,0.000576025,2.05723E-05,0.000288013,0.000761176,0.000792034,0.002221811,0.000288013,0,252,SG,0.26984127
8540,0,995,0.004020101,0.001005025,0.004020101,0,0.001005025,0,0.001005025,0.00201005,0.003015075,0.001005025,0,0,0,0.001005025,0.003015075,0,0,0,0,0,0,0.003015075,0,10,PG,0
8541,21,18798,0.002872646,0.000265986,0.001063943,0.00074476,0.001915097,0,0.000585169,0.001063943,0.001436323,0.001223534,0.000585169,0.001383126,0.001968294,0.00074476,0.000585169,0.00037238,5.31971E-05,0.000212789,0.000425577,0.000319183,0.001170337,0.000265986,0,92,SG,0.089285714
8542,205,112796,0.00543459,0.001108195,0.002987695,0.000886556,0.00197702,0,0.000336891,0.00055853,0.001010674,0.000673783,0.000212774,0.001223448,0.001436221,0.000469875,0.000434413,0.000301429,2.65967E-05,0.000124118,0.000487606,0.000407816,0.001010674,0.000487606,0,223,SG,0
8543,131,71433,0.005767642,0.000839948,0.002323856,0.001231924,0.002225862,0,0.000783951,0.001021937,0.001511906,0.001007938,0.00032198,0.001511906,0.001833886,0.001091932,0.001357916,0.00032198,0.000391976,0.000139991,0.000223986,0.000587964,0.00209987,0.000209987,0,172,SF/PF,0.017241379
8544,18,11725,0.001620469,0,8.52878E-05,0.000597015,0.002302772,0,0.000426439,0.001023454,0.002985075,0.001535181,0.001108742,0.001364606,0.002473348,0.000341151,0.000341151,0.000255864,0.000170576,0.000255864,0,0.000170576,0.000682303,0,0,55,PF,0.120689655
8545,46,26567,0.00274777,0.000338766,0.00112922,0.000715173,0.001882034,0,0.000301125,0.000489329,0.001844393,0.000865736,0.000338766,0.001279783,0.001618549,0.000828095,0.001204502,0.000489329,3.76407E-05,0.000263485,0.000150563,0.000263485,0.001279783,7.52814E-05,0,83,SG,0.066666667
8546,104,54322,0.002632451,0.000368175,0.001270204,0.000681124,0.001840875,0,0.000165679,0.000257722,0.001067707,0.000276131,0.000404992,0.000699532,0.001104525,0.000754759,0.000938846,0.000515445,0,9.20437E-05,0.00029454,0.000312949,0.000920437,9.20437E-05,0,158,SG/SF,0.1
8547,147,94136,0.007117362,0.001221637,0.003293108,0.001200391,0.002825699,0,0.00105167,0.001402227,0.001157899,0.001933373,0.000276196,0.001062293,0.001338489,0.001763406,0.002464519,0.000754228,8.49834E-05,0.000308065,0.000605507,0.000902949,0.001805898,0.000201836,0,223,PG/SG,0.05
8548,42,17473,0.003433869,0,0.000228925,0.001087392,0.003319407,0,0.001259085,0.001716935,0.002060322,0.002174784,0.001030161,0.001373548,0.002403709,0.001087392,0.00051508,0.000457849,5.72312E-05,0.000171693,0.000343387,0.000343387,0.001831397,0.000114462,0,63,PF/C,0.066666667
8549,16,9278,0.003125674,0.000431127,0.001401164,0.000538909,0.003449019,0,0.000754473,0.001077818,0.001616728,0.001077818,0.000538909,0.001077818,0.001616728,0.000970037,0.000538909,0.000107782,0,0.000107782,0.000431127,0,0.000862255,0.000538909,0,42,SF,0.034482759
8550,180,107476,0.006606126,0.000986267,0.002568015,0.00124679,0.002996018,0,0.001153746,0.001553835,0.00109792,0.001237486,0.000437307,0.001749228,0.002186535,0.000521047,0.000558264,0.000381481,0.000167479,0.000167479,0.000288436,0.000502438,0.00109792,0.000567569,0,238,SG/SF,0.016666667
8551,115,75466,0.002716455,0.000344526,0.001126335,0.000609546,0.001550367,0,0.000463785,0.00053004,0.0013251,0.000914319,0.000331275,0.000967323,0.001298598,0.000450534,0.000702303,0.00039753,9.2757E-05,0.000159012,7.9506E-05,0.000371028,0.00066255,0.000251769,0,200,SG/SF,0.267857143
8552,200,114373,0.006417599,0.000603289,0.001941018,0.001687461,0.004056902,0,0.001232808,0.001687461,0.001451391,0.002080911,0.00034099,0.001337728,0.001678718,0.001136632,0.001626258,0.000419679,0.00015738,0.000306016,0.000271043,0.00036722,0.002378184,0.000629519,0,243,PG/SG,0.133333333
8553,7,8957,0.003126047,0.000223289,0.00122809,0.001116445,0.002567824,0,0.000223289,0.000893156,0.00346098,0.001004801,0.001116445,0.001563023,0.002679469,0.000669867,0.000334934,0.000223289,0.000781512,0,0,0,0.002009601,0.000669867,0,49,PF,0.042553191
8554,136,84117,0.00363779,0.000879727,0.002746175,0.000309093,0.000808398,0,0.000380423,0.000582522,0.000998609,0.000820286,0.000618187,0.001141268,0.001759454,0.00046364,0.000606298,0.000178323,5.9441E-05,0.000118882,0.000273429,0.000285317,0.00026154,0.000273429,0,213,SG,0.133333333
8555,71,55951,0.003574556,0.000571929,0.002108988,0.000571929,0.001626423,0,0.000714911,0.001072367,0.001322586,0.001036621,0.000625547,0.001340459,0.001966006,0.000714911,0.001304713,0.000607675,0,0.000178728,0.000178728,0.000303837,0.000714911,0.000375328,0,184,PG/SG,0.333333333
8556,147,90053,0.004841593,7.7732E-05,0.000144359,0.001754522,0.0036423,0,0.001099353,0.001365862,0.001476908,0.001887777,0.001343653,0.002120973,0.003464626,0.000544124,0.000555229,0.000366451,0.00012215,0.000177673,0.000177673,0.00026651,0.001932195,0.000488601,0,203,PF,0
8557,7,10374,0.00279545,0,0.000385579,0.001253133,0.004530557,0,0.000289184,0.000578369,0.00260266,0.001156738,0.001927897,0.002024291,0.003952188,0.001060343,0.000578369,0.000385579,0.000578369,0.000578369,0.00019279,0.000385579,0.002120686,0.000385579,0,57,PF,0.1
8558,149,81380,0.004460555,0.000344065,0.001241091,0.001523716,0.003231752,0,0.000380929,0.000491521,0.001916933,0.00062669,0.000466945,0.001425412,0.001892357,0.000921602,0.00068813,0.000663554,0.000172032,0.000245761,0.000565249,0.000516097,0.001941509,0.000245761,0,214,SF,0.086206897
8559,117,62131,0.004345657,0.000740371,0.002092353,0.000869131,0.001963593,0,0.000386281,0.000627706,0.001351982,0.000692086,0.000321901,0.000997892,0.001319792,0.000563326,0.000643801,0.000482851,6.43801E-05,0.00012876,0.000321901,0.000595516,0.001223222,0.000305805,0,191,SG,0.083333333
8560,104,73401,0.00564025,0.000217981,0.000749309,0.002125312,0.004550347,0,0.000735685,0.001253389,0.001907331,0.001457746,0.001280637,0.002506778,0.003787414,0.000994537,0.000953665,0.000354219,0.000177109,0.000367842,0.000517704,0.00068119,0.002888244,0.00068119,0,224,PF,0.433333333
8561,207,102811,0.005728959,0.000817033,0.002305201,0.001410355,0.002927702,0,0.00045715,0.000612775,0.001293636,0.000875393,0.000418243,0.001011565,0.001429808,0.000953205,0.001779965,0.000603048,9.72659E-06,0.000184805,0.000350157,0.000534962,0.001848051,0.000311251,0,237,PG,0.016949153
8562,145,84118,0.006383889,0.001438456,0.003590195,0.000748948,0.001735657,0,0.000570627,0.0007965,0.001117478,0.000725172,0.000344754,0.001676217,0.002020971,0.000463634,0.00110559,0.0007965,8.32164E-05,0.000142657,0.000475522,0.000784612,0.000879717,0.000487411,0,226,SG,0.216666667
8563,106,53375,0.004177986,0.000693208,0.002173302,0.000824356,0.002248244,0,0.000449649,0.000580796,0.001929742,0.000936768,0.000224824,0.001105386,0.001330211,0.000992974,0.001086651,0.000318501,5.62061E-05,0.000168618,0.000187354,0.000187354,0.000562061,0.000112412,0,210,SG,0.241935484
8564,8,4262,0.004458001,0.000703895,0.003754106,0.000938527,0.000938527,0,0.000469263,0.000469263,0.000703895,0.000469263,0.000469263,0.000938527,0.00140779,0.000234632,0.000234632,0.000469263,0,0,0,0,0.001877053,0,0,22,SG,0
8565,142,87866,0.005132816,0,2.27619E-05,0.002139622,0.004028862,0,0.000853572,0.001263287,0.001718526,0.001456764,0.001126716,0.00200305,0.003129766,0.000717001,0.000694239,0.000170714,0.000386953,0.000261762,0.000136572,0.000250381,0.003641909,0.000614572,0,185,C,0.032258065
8566,15,14325,0.003839442,0.00069808,0.002513089,0.00069808,0.001605585,0,0.00034904,0.000418848,0.001884817,0.000837696,0.000279232,0.001465969,0.001745201,0.000279232,0.000488656,6.9808E-05,6.9808E-05,0.000139616,0.000279232,0.000418848,0.000977312,0.000209424,0,66,SF,0.032258065
8567,120,77255,0.004025629,0.000634263,0.001954566,0.000970811,0.001941622,0,0.000181218,0.00022005,0.001113197,0.00031066,0.000517766,0.001682739,0.002200505,0.00031066,0.000789593,0.000297715,0.000116497,7.76649E-05,0.000414213,0.000388324,0.001682739,0.000323604,0,216,SG,0.216666667
8568,154,109005,0.003632861,0.000577955,0.001605431,0.000688042,0.001788909,0,0.000522912,0.000697216,0.000908215,0.001073345,0.000311912,0.00120178,0.001513692,0.00066052,0.002247603,0.00049539,3.66956E-05,0.000119261,0.000238521,0.000247695,0.001027476,0.000192652,0,253,PG,0
8569,119,65785,0.004347496,0.000866459,0.002705784,0.000532036,0.001352892,0,0.000684047,0.000942464,0.001292088,0.000988067,0.000486433,0.001018469,0.001504902,0.000608041,0.000684047,0.000334423,7.60052E-05,0.000228016,0.00015201,0.000304021,0.000699248,0.000228016,0,229,SF,0.370967742
8570,79,30048,0.00376065,0.000732162,0.002163206,0.000632322,0.001630724,0,0.000299521,0.000432641,0.002329606,0.001297923,0.00013312,0.000998403,0.001131523,0.001064963,0.001564164,0.0001664,3.32801E-05,0,0.000299521,0.000232961,0.001131523,0.0001664,0,161,PG,0.081967213
8571,165,96484,0.005544961,0.001191907,0.002974586,0.00079806,0.001751586,0,0.000373119,0.000466399,0.001295552,0.000518221,0.000124373,0.001368102,0.001492475,0.000746238,0.001098628,0.000518221,7.25509E-05,0.000103644,0.000228017,0.000528585,0.001368102,0.000424941,0,244,SG,0.016666667
8577,133,72854,0.005737502,0.000974552,0.003198177,0.001029456,0.002196173,0,0.000754935,0.001056908,0.001441239,0.001358882,0.000288248,0.001111813,0.00140006,0.000713756,0.000727482,0.000507865,0,0.000164713,0.000301974,0.000205891,0.001427513,0.000466687,0,203,SG/SF,0.133333333
8578,76,43789,0.002717577,0.000433899,0.001096166,0.00063943,0.001415881,0,0.000137021,0.000137021,0.002032474,0.00070794,0.000525246,0.001256023,0.001781269,0.001187513,0.0019868,0.000913471,2.28368E-05,0.000114184,0.000274041,0.000388225,0.001141839,0.000228368,0,149,PG,0.177419355
8579,207,111088,0.007111479,0.000297062,0.001170243,0.002709564,0.003933818,0.000171036,0.000801167,0.001143238,0.001017212,0.000936195,0.001629339,0.003114648,0.004743987,0.00043209,0.000684142,0.000909189,0.000999208,0.000153032,0.000900187,0.000891185,0.005005041,0.001359283,0,228,PF,0
8580,29,14676,0.005246661,0.001158354,0.003066231,0.000681385,0.001499046,0,0.000408831,0.000613246,0.001839738,0.0008858,0.000204415,0.000545108,0.000749523,0.000749523,0.001430908,0.0008858,6.81385E-05,0.000136277,0.000408831,0.000476969,0.000817661,0.000204415,0,47,PG,0.037037037
8581,35,17695,0.003729867,0.000678158,0.002260526,0.000734671,0.001469342,0,0.000226053,0.000452105,0.00197796,0.000565131,0.000282566,0.000678158,0.000960723,0.000621645,0.000565131,0.000565131,0.000169539,5.65131E-05,0.000452105,0.000621645,0.001356315,0.000169539,0,72,SG/SF,0.032258065
8582,19,12607,0.001903704,0,0,0.000713889,0.001427778,0,0.000475926,0.000951852,0.002220988,0.00079321,0.000951852,0.000872531,0.001824383,0.000475926,0.000634568,0.000555247,0,7.9321E-05,0.000317284,0.000475926,0.001427778,0.000317284,0,57,PF,0.032258065
8583,150,88831,0.006214047,0.001260821,0.003016965,0.001001902,0.001891232,0,0.000427779,0.000529095,0.001576026,0.000900587,0.000720469,0.001328365,0.002048834,0.00067544,0.000956873,0.000574124,0.000112573,0.000191375,0.000360235,0.00067544,0.001576026,0.000585381,0,219,SG,0.129032258
8584,60,39219,0.004793595,0.000841429,0.002167317,0.000917922,0.001733853,0,0.000433463,0.000917922,0.002320304,0.001147403,0.000458961,0.00107091,0.001529871,0.000509957,0.000688442,0.000458961,0.000127489,0.000178485,0.000331472,0.000407966,0.001172901,0.000458961,0,147,SG/SF,0.283333333
8585,191,115952,0.006537188,0.000983165,0.002483786,0.001259142,0.002975369,0,0.001069408,0.001595488,0.00093142,0.001405754,0.000457086,0.001181523,0.001638609,0.000802056,0.001250517,0.000327722,0.000112115,0.000163861,0.000336346,0.000733062,0.001897337,0.000595074,0,240,SF/PF,0
8586,34,18111,0.003478549,0,0.00011043,0.001380377,0.002484678,0,0.000717796,0.001601237,0.003865054,0.001546022,0.001269946,0.001104301,0.002374248,0.000993871,0.000662581,0.000386505,0.000165645,0.000386505,0.00011043,0.00022086,0.002650323,0.000993871,0,83,C,0.1
8587,111,61030,0.004161888,0.000819269,0.002179256,0.000622645,0.001228904,0,0.000458791,0.000524332,0.001851548,0.000901196,0.000196625,0.001359987,0.001556612,0.00042602,0.001294445,0.000557103,3.27708E-05,9.83123E-05,0.000262166,0.000262166,0.000950352,0.000278552,0,148,PG,0.038461538
8588,64,46261,0.003199239,0.000540412,0.001815784,0.000562028,0.00153477,0,0.000453946,0.000713344,0.001750935,0.001015975,0.000453946,0.001318605,0.001772551,0.000843043,0.001426688,0.000886276,8.64659E-05,0.000194548,0.000216165,0.000605261,0.000605261,0.000302631,0,141,PG,0.126984127
8589,188,111740,0.007248971,0.000733846,0.001834616,0.002147843,0.004429927,6.26454E-05,0.000751745,0.001002327,0.001056023,0.001351351,0.000402721,0.001449794,0.001852515,0.000975479,0.00191516,0.000644353,0.000259531,0.000161088,0.00041167,0.000814391,0.002827994,0.000581708,0,243,PG/SG,0
8590,89,54977,0.004074431,0.000836714,0.002382815,0.000545683,0.001709806,0,0.000472925,0.000654819,0.001673427,0.000891282,0.00032741,0.001236881,0.001564291,0.000654819,0.001145934,0.000545683,5.45683E-05,5.45683E-05,0.000109137,0.00030922,0.000582062,0.000418357,0,157,PG,0.131147541
8591,158,103952,0.005675696,0,0,0.002404956,0.003694013,0.000134678,0.000865784,0.001471833,0.001510312,0.001260197,0.003126443,0.003992227,0.00711867,0.000644528,0.000586809,0.000153917,0.000413652,0.000250115,9.61982E-05,0.000230876,0.004655995,0.002366477,0,239,C,0.107692308
8592,187,103756,0.009531979,0.001021628,0.002399861,0.002486603,0.005349088,0,0.00149389,0.001638459,0.000366244,0.001464976,0.000202398,0.00091561,0.001118008,0.000616832,0.00038552,0.000260226,7.7104E-05,0.000173484,0.000404796,0.000742126,0.001889047,0.000616832,0,221,SG/SF,0
8593,155,101780,0.009324032,6.87758E-05,0.000245628,0.003487915,0.006337198,0.000560031,0.002141875,0.003124386,0.001572018,0.002770682,0.00134604,0.00349774,0.004843781,0.000982511,0.000972686,0.000491256,0.000756534,0.000353704,0.000530556,0.000687758,0.005344861,0.001237964,1,243,PF,0.476923077
8594,86,47069,0.006203658,0.001189743,0.002974357,0.001168497,0.002549449,0,0.000297436,0.000361172,0.00184835,0.000871062,0.000318681,0.001147252,0.001465933,0.000701098,0.000679853,0.00027619,0.000106227,0.000191209,8.49816E-05,0.000424908,0.000552381,0.000764835,0,159,SG,0.14516129
8595,14,12092,0.003721469,0.000496196,0.001653986,0.000992392,0.002977175,0,0.000248098,0.000330797,0.001984783,0.000992392,0.000826993,0.000744294,0.001571287,0.000992392,0.000744294,0.000248098,0.000165399,0,0.000165399,0.000330797,0.000661594,0.000578895,0,82,SG,0
8596,182,86169,0.008100361,0.000104446,0.000452599,0.003261034,0.005895392,0.000127656,0.001264956,0.001868421,0.001369402,0.002112128,0.001079274,0.003725238,0.004804512,0.00116051,0.00282004,0.000255312,9.28408E-05,0.000232102,0.000185682,0.000510624,0.005199086,0.001230141,0,197,PF,0
8597,11,9858,0.001724488,0,0,0.000608643,0.002028809,0,0.000507202,0.001014405,0.002536011,0.000811524,0.001014405,0.003753297,0.004767701,0.000710083,0.000608643,0.000405762,0.000608643,0.00010144,0.000202881,0,0.001217285,0.000202881,0,38,PF,0.045454545
8598,175,102116,0.006982255,0.000695288,0.002487367,0.001850836,0.004318618,2.93784E-05,0.00119472,0.00154726,0.00119472,0.001596224,0.000470054,0.001841044,0.002311097,0.001341612,0.00179208,0.000822594,0.000156685,0.000313369,0.000450468,0.000822594,0.002722394,0.000763837,0,211,SG,0
8599,199,112276,0.005967437,0.000543304,0.001816951,0.001629912,0.003785315,0,0.001077701,0.00137162,0.001148954,0.001157861,0.000436425,0.001211301,0.001647725,0.000837223,0.000979729,0.000374078,4.45331E-05,0.000204852,0.000249385,0.000480958,0.002297909,0.000400798,0,232,SF,0
8600,87,60699,0.004118684,0.000609565,0.001944019,0.00090611,0.001944019,0,0.000477767,0.00090611,0.001729847,0.001433302,0.000461293,0.001087333,0.001548625,0.00153215,0.001466252,0.001021434,4.94242E-05,0.000214172,0.000263596,0.000510717,0.001746322,0.000395394,0,208,PG,0.413793103
8601,3,4872,0.002668309,0.000615764,0.001847291,0.000205255,0.002052545,0,0.000410509,0.000410509,0.005336617,0.000410509,0,0,0,0.000410509,0.000821018,0.000205255,0.000410509,0.000205255,0,0,0,0,0,49,SF,0.035087719
8602,152,87594,0.005947896,0.001290043,0.003128068,0.000764893,0.001758111,0,0.000547983,0.000719227,0.001312875,0.000821974,0.000228326,0.000936137,0.001164463,0.000730644,0.001016051,0.000273991,2.28326E-05,0.000182661,0.000148412,0.000285408,0.000547983,0.000410987,0,237,SG,0.2
8603,16,9244,0.0024881,0.000216357,0.001947209,0.000757248,0.002596279,0,0.000324535,0.000432713,0.001730852,0.000865426,0.000216357,0.00064907,0.000865426,0.001081783,0.001298139,0.000108178,0.000108178,0.000108178,0,0.000432713,0.001514496,0,0,60,SF,0.119047619
8604,136,87284,0.006610604,0.000813437,0.002245543,0.001615416,0.003620366,0,0.000939462,0.001157142,0.001386279,0.001443564,0.000492645,0.001569589,0.002062234,0.001145685,0.001191513,0.000320792,0.000194767,0.000274964,0.000412447,0.000527015,0.002291371,0.000355162,0,225,PF,0.266666667
8605,185,99420,0.004304969,0.000824784,0.001971434,0.000834842,0.001830618,0,0.000160933,0.000231342,0.000774492,0.000261517,0.000331925,0.001649567,0.001981493,0.000352042,0.001056126,0.000150875,1.00583E-05,3.0175E-05,0.0001207,0.0003621,0.000804667,0.00042245,0,241,PF,0.05
8606,147,75385,0.00443059,0.000848975,0.002082642,0.000756119,0.002029581,0,0.000371427,0.000504079,0.001697951,0.000981628,0.000397957,0.001008158,0.001406115,0.000756119,0.001313259,0.000411222,1.32652E-05,0.000212244,0.000132652,0.000318366,0.000636731,0.000384692,0,224,PG,0.183333333
8607,173,108046,0.005858616,0.000527553,0.001665957,0.001721489,0.003859467,0,0.000832979,0.000999574,0.00100883,0.001045851,0.000620106,0.001795532,0.002415638,0.000703404,0.001360532,0.000814468,0.000111064,0.00013883,0.000397979,0.00087,0.001869574,0.000444255,0,242,PG/SG,0.047619048
8608,128,78548,0.012018129,0.001209452,0.003653817,0.002813566,0.006238224,1.27311E-05,0.002762642,0.003322809,0.001960585,0.002418903,0.000751133,0.002889953,0.003641086,0.000967561,0.000751133,0.000572898,0.000203697,0.000331008,0.000305546,0.000967561,0.00404848,0.00095483,0,176,SF/PF,0.079365079
8609,79,49184,0.003578399,0.000365973,0.001036923,0.000874268,0.002439818,0,0.000731945,0.000914932,0.001646877,0.000975927,0.000325309,0.001870527,0.002195836,0.000975927,0.001158913,0.000365973,2.03318E-05,6.09954E-05,4.06636E-05,4.06636E-05,0.000650618,0.000284645,0,204,PG/SG,0.301587302
8610,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,SG/SF,0
8611,140,81728,0.003462706,1.22357E-05,0.000159064,0.001296985,0.003242463,0,0.000832028,0.001309221,0.001456049,0.001541699,0.000819792,0.001859828,0.00267962,0.000697435,0.000367071,0.000464957,6.11785E-05,0.000354836,0.000416014,0.000416014,0.001541699,0.000244714,0,237,SG/SF,0.158730159
8612,51,36869,0.003607367,0.001084922,0.004095582,0.000162738,0.000488215,0,2.71231E-05,0.000162738,0.001464645,0.000216984,0.000162738,0.000406846,0.000569584,0.000596707,0.000298354,0.000298354,2.71231E-05,0.000162738,0.000162738,0.000542461,0.000108492,0,0,152,SG,0.285714286
8613,190,108686,0.004812027,0.000441639,0.001306516,0.001315717,0.002824651,0,0.000855676,0.001067295,0.00135252,0.001554938,0.000432438,0.001554938,0.001987376,0.001140901,0.001554938,0.000772869,4.60041E-05,0.000156414,0.000331229,0.000496844,0.00202418,0.000257623,0,250,PG/SG,0.015873016
8614,59,48705,0.004352736,0.00057489,0.001786264,0.000985525,0.00254594,0,0.000657017,0.001026589,0.001704137,0.001663074,0.000718612,0.001190843,0.001909455,0.000821271,0.001478288,0.000595421,8.21271E-05,0.00022585,0.000246381,0.000513294,0.001396161,0.000554358,0,189,PG,0.210526316
8615,105,72396,0.006878833,0.000593955,0.002265319,0.002058125,0.004613515,0,0.000980717,0.001408918,0.000801149,0.001243163,0.000221007,0.001422731,0.001643737,0.000773523,0.001049782,0.000538704,8.28775E-05,0.000248633,0.001132659,0.001187911,0.002486325,0.000372949,0,219,SG,0.3
8616,0,1391,0.003594536,0.000718907,0.000718907,0.000718907,0.001437815,0,0,0,0.002156722,0,0,0.001437815,0.001437815,0,0.000718907,0.000718907,0,0,0,0,0.001437815,0,0,8,PG,0
8617,19,9954,0.005324493,0.001506932,0.004420334,0.000401849,0.001105083,0,0,0,0.001004621,0.000301386,0.000401849,0.001607394,0.002009243,0.000602773,0.000200924,0.000200924,0,0.000301386,0.000401849,0.000401849,0.000803697,0,0,39,SF,0.111111111
8618,23,22334,0.002865586,0.000134324,0.000358198,0.00102982,0.003044685,0,0.000402973,0.00094027,0.002104415,0.001074595,0.000671622,0.000985045,0.001656667,0.000492523,0.000358198,0.000268649,8.95496E-05,0.000492523,0.000268649,0.000402973,0.001701442,8.95496E-05,0,118,SF,0.083333333
8619,44,21743,0.004277239,0.000643885,0.001931656,0.00101182,0.00202364,0,0.000321943,0.000459918,0.001379754,0.000597894,0.000229959,0.001195787,0.001425746,0.00050591,0.000413926,0.000183967,4.59918E-05,0.000137975,0.000459918,0.000597894,0.001195787,0.000275951,0,85,SG,0.01754386
8620,175,106963,0.005562671,0.000775969,0.0024027,0.00134626,0.003019736,0,0.000542244,0.000794667,0.000747922,0.00086946,0.000439404,0.000832063,0.001271468,0.000308518,0.00057964,0.000345914,3.73961E-05,0.000252424,0.000486149,0.000495498,0.0019259,0.000308518,0,245,SG,0
8621,172,87872,0.004574836,0.000455208,0.001547706,0.00117216,0.002822287,0,0.000864894,0.00118354,0.001308722,0.001661508,0.000227604,0.001092498,0.001320102,0.00118354,0.001524945,0.000705572,5.69009E-05,0.000227604,0.000705572,0.000637291,0.001889111,0.000136562,0,239,PG,0
8622,107,59998,0.007383579,0.000100003,0.000450015,0.002916764,0.006550218,0,0.001250042,0.001866729,0.001266709,0.001650055,0.001366712,0.001550052,0.002916764,0.000783359,0.000400013,0.000250008,8.33361E-05,0.000450015,0.000200007,0.000400013,0.004166806,0.001483383,0,177,SF,0.14
8640,28,10327,0.000774668,0,0,0.000290501,0.000581001,0,0.000193667,0.000387334,0.003873342,0.000484168,0.00164617,0.002033504,0.003679675,0.000677835,0.000193667,0.000387334,0,0,0,0,0.000581001,0,0,81,C,0.066666667
8641,67,52852,0.002459699,0.000132445,0.000681147,0.000851434,0.001967759,0,0.000359494,0.00049194,0.001589344,0.000927117,0.000586544,0.001173087,0.001759631,0.000605464,0.001229849,0.000529781,3.78415E-05,0.000113525,0.000132445,0.000302732,0.000718989,0.000170287,0,185,PG,0.189655172
8642,145,82121,0.00393322,0.000353137,0.001351664,0.001059412,0.002471962,0,0.000754983,0.001047235,0.002057939,0.001339487,0.000462732,0.001181184,0.001643916,0.000718452,0.000584503,0.000316606,0.000133949,0.000267897,9.74172E-05,0.000316606,0.001558676,0.000207012,0,185,SF,0.166666667
8643,130,85056,0.004220749,0.000246896,0.001046369,0.001246238,0.002986268,0,0.000987585,0.001128668,0.001763544,0.001446106,0.000411494,0.001281509,0.001693002,0.000975828,0.002092739,0.001034612,7.05418E-05,0.000258653,0.000493792,0.000599605,0.00162246,0.000211625,0,209,PG,0.275862069
8645,193,111433,0.005510037,0.001040984,0.002943473,0.000690998,0.001462762,0,0.001005088,0.001283282,0.001014062,0.00161532,0.000197428,0.001534554,0.001731982,0.00098714,0.00192941,0.000574336,4.487E-05,0.00022435,0.000412804,0.000520492,0.001238412,0.00022435,0,229,PG,0
8648,1,465,0,0,0.002150538,0,0.002150538,0,0,0,0,0.002150538,0.002150538,0.002150538,0.004301075,0,0,0,0,0,0,0,0,0,0,6,SF/PF,0
8649,243,119479,0.009223378,0.000159024,0.000585877,0.003850049,0.007365311,0.000150654,0.001046209,0.002335138,0.001238711,0.002427205,0.002259811,0.004753974,0.007013785,0.001037839,0.00177437,0.000811858,0.000435223,0.000309678,0.000569138,0.000903925,0.00637769,0.001950133,0,259,PF/C,0
8650,180,81542,0.005629001,0.000122636,0.000466018,0.00230556,0.004414903,0,0.000649972,0.000784872,0.001361262,0.00155748,0.000539599,0.000882981,0.00142258,0.000686763,0.002661205,0.000797135,6.13181E-05,0.000233009,0.000784872,0.000735817,0.002526305,0.000502808,0,242,PG,0
8651,134,77587,0.006315491,5.1555E-05,0.000193331,0.002526196,0.004575509,0.00010311,0.001108433,0.00166265,0.001752871,0.001636872,0.001404875,0.003686185,0.005091059,0.001301764,0.001417763,0.000760437,0.000837769,0.000283553,0.000541328,0.000773325,0.004124402,0.001018212,0,228,SF/PF,0.241935484
8652,145,74675,0.00373619,0.000254436,0.000937395,0.001258788,0.002758621,0,0.000455306,0.000575829,0.001339136,0.000776699,0.000214262,0.001258788,0.00147305,0.00088383,0.001044526,0.00038835,9.37395E-05,0.000160696,0.000374958,0.000374958,0.001821225,0.000147305,0,221,SG,0.193548387
8653,77,39535,0.003161755,0,2.5294E-05,0.001416466,0.003009991,7.58821E-05,0.000328823,0.000480587,0.002402934,0.000859997,0.001467055,0.00250411,0.003971165,0.000834703,0.000429999,0.000455293,0.000379411,0.00025294,0.00025294,0.000151764,0.002175288,0.000505881,0,134,PF,0.071428571
8654,90,64591,0.005217445,0.000975368,0.003049961,0.000882476,0.002182967,0,0.000526389,0.000774102,0.001083742,0.000866994,0.000201266,0.000696691,0.000897958,0.000665727,0.000743138,0.000309641,3.09641E-05,0.000185784,0.000402533,0.000634763,0.001052778,0.000356087,0,200,PG/SG,0.131147541
8655,179,103569,0.006507739,0.000878641,0.002886964,0.001351756,0.003089728,0,0.001168303,0.00144831,0.001264857,0.001979357,0.000299317,0.001419344,0.001718661,0.001004161,0.001390377,0.00035725,7.72432E-05,0.000308973,0.000337939,0.000704844,0.001737972,0.000646912,0,244,PG/SG,0.016129032
8656,72,49288,0.00598523,0.000953579,0.00279987,0.001136179,0.002962181,0,0.000852134,0.00111589,0.001399935,0.001014446,0.000507223,0.001359357,0.00186658,0.001197046,0.000649245,0.000426067,0.000101445,0.000243467,0.000405778,0.0001826,0.001663691,0.000527512,0,163,SF/PF,0.064516129
